class,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-color,has-ring,ring-type,habitat,season
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,a
p,p,g,n,f,e,c,w,w,t,p,d,a
p,x,g,n,f,e,c,w,w,t,p,d,u
p,p,g,n,f,e,c,w,w,t,p,d,u
p,x,g,n,f,e,c,w,w,t,p,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,u
p,x,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,e,d,u
p,x,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,e,d,u
p,x,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,e,d,u
p,x,t,g,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,e,d,u
p,x,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,e,d,u
p,x,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,e,d,u
p,x,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,e,d,u
p,x,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,e,d,u
p,x,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,x,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,u
p,f,t,n,f,e,c,w,w,t,g,d,a
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,e,d,u
p,x,t,g,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,e,d,a
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,n,f,e,c,w,w,t,e,d,u
p,x,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,g,d,a
p,f,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,g,d,u
p,f,t,g,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,e,d,u
p,f,t,n,f,e,c,w,w,t,g,d,a
p,x,t,g,f,e,c,w,w,t,e,d,a
p,x,t,g,f,e,c,w,w,t,e,d,u
p,x,t,g,f,e,c,w,w,t,g,d,u
p,x,t,n,f,e,c,w,w,t,e,d,a
p,f,t,g,f,e,c,w,w,t,g,d,a
e,f,t,n,t,a,c,w,w,t,g,d,a
e,f,t,n,t,a,c,w,w,t,g,d,u
e,f,t,n,t,a,c,w,w,t,g,d,a
e,x,t,n,t,a,c,w,w,t,g,d,u
e,x,t,n,t,a,c,w,w,t,g,d,u
e,x,t,n,t,a,c,w,w,t,g,d,u
e,f,t,n,t,a,c,w,w,t,g,d,u
e,f,t,n,t,a,c,w,w,t,g,d,a
e,f,t,n,t,a,c,w,w,t,g,d,a
